Make,Model,VehicleClass,EngineSize,Cylinders,FuelConsumptionCity,CO2Emissions
PORSCHE,911 Turbo S,MINICOMPACT,3.8,6,12.6,266
PORSCHE,911 Turbo S Cabriolet,MINICOMPACT,3.8,6,12.7,267
PORSCHE,911 Turbo S Exclusive Cabriolet,MINICOMPACT,3.8,6,14.3,297
PORSCHE,Boxster,TWO-SEATER,2,4,10.5,219
PORSCHE,Boxster,TWO-SEATER,2,4,11,229
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,11.8,249
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,12.3,257
PORSCHE,Boxster S,TWO-SEATER,2.5,4,11.1,231
PORSCHE,Boxster S,TWO-SEATER,2.5,4,12.1,249
PORSCHE,Cayenne,SUV - STANDARD,3,6,12.5,265
PORSCHE,Cayenne S,SUV - STANDARD,2.9,6,12.9,275
PORSCHE,Cayenne Turbo,SUV - STANDARD,4,8,15.6,329
PORSCHE,Cayman,TWO-SEATER,2,4,10.5,219
PORSCHE,Cayman,TWO-SEATER,2,4,11,229
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,11.8,249
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,12.3,257
PORSCHE,Cayman S,TWO-SEATER,2.5,4,11.1,231
PORSCHE,Cayman S,TWO-SEATER,2.5,4,12.1,249
PORSCHE,Macan,SUV - SMALL,2,4,12.2,264
PORSCHE,Macan S,SUV - SMALL,3,6,12.9,272
PORSCHE,Panamera,FULL-SIZE,3,6,12.4,250
PORSCHE,Panamera 4,FULL-SIZE,3,6,12.4,253
PORSCHE,Panamera 4 Executive,FULL-SIZE,3,6,12.4,253
PORSCHE,Panamera 4 ST,FULL-SIZE,3,6,12.2,250
PORSCHE,Panamera 4S,FULL-SIZE,2.9,6,13.1,261
PORSCHE,Panamera 4S Executive,FULL-SIZE,2.9,6,13.1,261
PORSCHE,Panamera 4S ST,FULL-SIZE,2.9,6,13.1,273
PORSCHE,Panamera GTS,FULL-SIZE,4,8,14.5,295
PORSCHE,Panamera GTS ST,FULL-SIZE,4,8,15.7,313
PORSCHE,Panamera Turbo,FULL-SIZE,4,8,12.8,261
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4,8,12.8,261
PORSCHE,Panamera Turbo ST,FULL-SIZE,4,8,13.4,279
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,3.6,6,11.9,253
RAM,1500 HFE eTorque,PICKUP TRUCK - STANDARD,3.6,6,11.6,246
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,16.2,320
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,5.7,8,14.1,290
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,3.6,6,12.2,260
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,16.1,325
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,5.7,8,14.3,302
RAM,1500 Classic EcoDiesel,PICKUP TRUCK - STANDARD,3,6,11.8,278
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,13.9,280
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,19.7,283
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,17,346
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,15.7,319
RAM,1500 Classic 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3,6,12.3,289
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,14.5,294
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,20.7,300
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,18.7,382
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,16.1,328
RAM,ProMaster City,SPECIAL PURPOSE VEHICLE,2.4,4,11.2,232
ROLLS-ROYCE,Cullinan,STATION WAGON - MID-SIZE,6.7,12,20,382
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,20.3,397
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12,20.3,397
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,20.3,397
ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12,20,382
ROLLS-ROYCE,Phantom EWB,FULL-SIZE,6.7,12,20,382
ROLLS-ROYCE,Wraith,MID-SIZE,6.6,12,19.6,388
SUBARU,Ascent AWD,SUV - STANDARD,2.4,4,11.6,244
SUBARU,BRZ,MINICOMPACT,2,4,9.7,200
SUBARU,BRZ,MINICOMPACT,2,4,11.2,231
SUBARU,Crosstrek AWD,SUV - SMALL,2,4,8.8,188
SUBARU,Crosstrek AWD,SUV - SMALL,2,4,10.5,220
SUBARU,Forester AWD,SUV - SMALL,2.5,4,9,192
SUBARU,Impreza 4-Door AWD,MID-SIZE,2,4,8.3,174
SUBARU,Impreza 4-Door AWD,MID-SIZE,2,4,10.1,209
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2,4,8.4,177
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2,4,10.1,211
SUBARU,Legacy AWD,MID-SIZE,2.5,4,9.3,193
SUBARU,Legacy AWD,MID-SIZE,3.6,6,11.9,241
SUBARU,Outback AWD,SUV - SMALL,2.5,4,9.4,198
SUBARU,Outback AWD,SUV - SMALL,3.6,6,12,247
SUBARU,WRX AWD,COMPACT,2,4,12.6,256
SUBARU,WRX AWD,COMPACT,2,4,11.3,235
SUBARU,WRX STI AWD,COMPACT,2.5,4,14.3,296
TOYOTA,4Runner 4WD,SUV - STANDARD,4,6,14.3,308
TOYOTA,4Runner 4WD (Part-Time 4WD),SUV - STANDARD,4,6,14.3,308
TOYOTA,86,MINICOMPACT,2,4,9.9,204
TOYOTA,86,MINICOMPACT,2,4,11.3,232
TOYOTA,Avalon,MID-SIZE,3.5,6,10.9,220
TOYOTA,Camry,MID-SIZE,2.5,4,8.1,164
TOYOTA,Camry LE/SE,MID-SIZE,2.5,4,8.4,173
TOYOTA,Camry XLE/XSE,MID-SIZE,2.5,4,8.5,175
TOYOTA,Camry,MID-SIZE,3.5,6,10.5,210
TOYOTA,Camry XSE,MID-SIZE,3.5,6,10.7,215
TOYOTA,Camry Hybrid LE,MID-SIZE,2.5,4,4.9,113
TOYOTA,Camry Hybrid XLE/SE,MID-SIZE,2.5,4,5.3,121
TOYOTA,C-HR,COMPACT,2,4,8.7,189
TOYOTA,Corolla,MID-SIZE,1.8,4,8.3,174
TOYOTA,Corolla,MID-SIZE,1.8,4,8.3,178
TOYOTA,Corolla,MID-SIZE,1.8,4,8.5,178
TOYOTA,Corolla LE Eco,MID-SIZE,1.8,4,7.8,163
TOYOTA,Corolla Hatchback,COMPACT,2,4,7.5,157
TOYOTA,Corolla Hatchback,COMPACT,2,4,8.4,174
TOYOTA,Highlander,SUV - SMALL,3.5,6,11.8,243
TOYOTA,Highlander AWD,SUV - STANDARD,3.5,6,12.1,250
TOYOTA,Highlander AWD (Start/Stop System),SUV - STANDARD,3.5,6,12,248
TOYOTA,Highlander AWD LE,SUV - STANDARD,3.5,6,11.7,242
TOYOTA,Highlander Hybrid AWD,SUV - STANDARD,3.5,6,8.1,193
TOYOTA,Prius,MID-SIZE,1.8,4,4.4,105
TOYOTA,Prius AWD,MID-SIZE,1.8,4,4.5,109
TOYOTA,Prius c,COMPACT,1.5,4,4.9,120
TOYOTA,RAV4,SUV - SMALL,2.5,4,8.8,183
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,9.2,190
TOYOTA,RAV4 Hybrid AWD,SUV - SMALL,2.5,4,5.8,140
TOYOTA,Sequoia 4WD,SUV - STANDARD,5.7,8,18.4,384
TOYOTA,Sienna,MINIVAN,3.5,6,12.4,254
TOYOTA,Sienna AWD,MINIVAN,3.5,6,13.4,274
TOYOTA,Tacoma,PICKUP TRUCK - SMALL,2.7,4,12.1,263
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,2.7,4,12.7,274
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,13,278
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,13.8,299
TOYOTA,Tacoma 4WD D-Cab Off-Road,PICKUP TRUCK - SMALL,3.5,6,13.8,300
TOYOTA,Tundra,PICKUP TRUCK - STANDARD,5.7,8,17.7,371
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,4.6,8,16.8,354
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,5.7,8,18,382
TOYOTA,Yaris,COMPACT,1.5,4,7.3,155
TOYOTA,Yaris (SIL),COMPACT,1.5,4,7.8,164
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,7.9,173
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,7.8,169
VOLKSWAGEN,Arteon 4MOTION,FULL-SIZE,2,4,12,244
VOLKSWAGEN,Atlas,SUV - SMALL,2,4,11.6,245
VOLKSWAGEN,Atlas 4MOTION,SUV - STANDARD,3.6,6,13.8,286
VOLKSWAGEN,Beetle,COMPACT,2,4,9,191
VOLKSWAGEN,Beetle Convertible,SUBCOMPACT,2,4,9,191
VOLKSWAGEN,Beetle Dune,COMPACT,2,4,9.1,189
VOLKSWAGEN,Beetle Dune Convertible,SUBCOMPACT,2,4,9.1,189
VOLKSWAGEN,Golf,COMPACT,1.4,4,8.1,172
VOLKSWAGEN,Golf,COMPACT,1.4,4,8.2,172
VOLKSWAGEN,Golf GTI,COMPACT,2,4,9.6,202
VOLKSWAGEN,Golf GTI,COMPACT,2,4,9.8,203
VOLKSWAGEN,Golf R,COMPACT,2,4,10.2,213
VOLKSWAGEN,Golf R,COMPACT,2,4,11.4,232
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,10.7,220
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,11.1,225
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4,8.6,178
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4,8.2,172
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4,10.8,224
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4,10.8,218
VOLKSWAGEN,Jetta,COMPACT,1.4,4,7.8,162
VOLKSWAGEN,Jetta,COMPACT,1.4,4,7.9,163
VOLKSWAGEN,Jetta GLI,COMPACT,2,4,9.3,196
VOLKSWAGEN,Jetta GLI,COMPACT,2,4,9.6,200
VOLKSWAGEN,Passat,MID-SIZE,2,4,9.3,188
VOLKSWAGEN,Tiguan,SUV - SMALL,2,4,10.7,221
VOLKSWAGEN,Tiguan 4MOTION,SUV - SMALL,2,4,11.1,228
VOLVO,S60 T5,COMPACT,2,4,9.9,197
VOLVO,S60 T6 AWD,COMPACT,2,4,11.1,218
VOLVO,S90 T5 AWD,MID-SIZE,2,4,10.6,215
VOLVO,S90 T6 AWD,MID-SIZE,2,4,11.1,219
VOLVO,V60 T5,STATION WAGON - SMALL,2,4,9.9,197
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2,4,11.1,219
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2,4,10.8,218
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2,4,11.1,219
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2,4,11.6,233
VOLVO,XC40 T5 AWD,SUV - SMALL,2,4,10.3,211
VOLVO,XC60 T5 AWD,SUV - SMALL,2,4,11.3,233
VOLVO,XC60 T6 AWD,SUV - SMALL,2,4,11.8,242
VOLVO,XC90 T5 AWD,SUV - STANDARD,2,4,11.3,233
VOLVO,XC90 T6 AWD,SUV - STANDARD,2,4,12.1,250
ACURA,ILX,COMPACT,2.4,4,9.9,199
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,12.3,254
ACURA,MDX SH-AWD A-SPEC,SUV - SMALL,3.5,6,12.2,258
ACURA,MDX Hybrid AWD,SUV - SMALL,3,6,9.1,210
ACURA,RDX AWD,SUV - SMALL,2,4,11,232
ACURA,RDX AWD A-SPEC,SUV - SMALL,2,4,11.3,241
ACURA,RLX Hybrid,MID-SIZE,3.5,6,8.4,196
ACURA,TLX A-SPEC,COMPACT,2.4,4,10.2,209
ACURA,TLX SH-AWD,COMPACT,3.5,6,11.4,228
ACURA,TLX SH-AWD A-SPEC/Limited Edition,COMPACT,3.5,6,12,240
ALFA ROMEO,4C Spider,TWO-SEATER,1.8,4,9.7,197
ALFA ROMEO,Giulia,MID-SIZE,2,4,10,205
ALFA ROMEO,Giulia AWD,MID-SIZE,2,4,10.5,217
ALFA ROMEO,Giulia Quadrifoglio,MID-SIZE,2.9,6,13.5,271
ALFA ROMEO,Stelvio,SUV - SMALL,2,4,10.3,218
ALFA ROMEO,Stelvio AWD,SUV - SMALL,2,4,10.8,226
ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV - SMALL,2.9,6,13.9,288
ASTON MARTIN,DB11 V8,MINICOMPACT,4,8,13,271
ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,12,15.5,312
ASTON MARTIN,DBS Superleggera,MINICOMPACT,5.2,12,16.4,324
ASTON MARTIN,Vantage V8,TWO-SEATER,4,8,13.1,270
ASTON MARTIN,Vantage V8,TWO-SEATER,4,8,16.7,333
AUDI,A3,SUBCOMPACT,2,4,8.8,182
AUDI,A3 quattro,SUBCOMPACT,2,4,10.8,224
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2,4,10.8,224
AUDI,A4 quattro,COMPACT,2,4,10,205
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2,4,10,206
AUDI,A5 quattro,SUBCOMPACT,2,4,10,205
AUDI,A5 Cabriolet quattro,SUBCOMPACT,2,4,10,206
AUDI,A5 Sportback quattro,MID-SIZE,2,4,10,205
AUDI,A6 quattro,MID-SIZE,2,4,9.8,205
AUDI,A6 quattro,MID-SIZE,3,6,10.9,226
AUDI,A6 allroad,MID-SIZE,3,6,11.8,247
AUDI,A7 quattro,MID-SIZE,3,6,10.9,226
AUDI,A8L,FULL-SIZE,3,6,13.5,267
AUDI,A8L,FULL-SIZE,4,8,15.4,308
AUDI,Q3 quattro,SUV - SMALL,2,4,12.3,248
AUDI,Q5,SUV - SMALL,2,4,10.7,226
AUDI,Q7,SUV - STANDARD,3,6,13.8,296
AUDI,Q8,SUV - STANDARD,3,6,13.8,296
AUDI,R8 Coupe,TWO-SEATER,5.2,10,17.5,347
AUDI,R8 Spyder,TWO-SEATER,5.2,10,17.5,347
AUDI,RS 3,SUBCOMPACT,2.5,5,12.1,243
AUDI,S3,SUBCOMPACT,2,4,10.7,222
AUDI,S4,COMPACT,3,6,11.8,245
AUDI,S5,SUBCOMPACT,3,6,11.8,245
AUDI,S5 Cabriolet,SUBCOMPACT,3,6,12.1,252
AUDI,S5 Sportback,MID-SIZE,3,6,11.8,245
AUDI,S6,MID-SIZE,2.9,6,12.9,255
AUDI,S7,MID-SIZE,2.9,6,12.9,255
AUDI,S8,FULL-SIZE,4,8,17.6,339
AUDI,SQ5,SUV - SMALL,3,6,13.1,276
AUDI,TT Coupe quattro,SUBCOMPACT,2,4,10.3,213
AUDI,TT Roadster quattro,TWO-SEATER,2,4,10.3,213
AUDI,TT RS,SUBCOMPACT,2.5,5,12.1,241
AUDI,TTS Coupe,SUBCOMPACT,2,4,10.4,220
BENTLEY,Bentayga,SUV - STANDARD,4,8,16.4,315
BENTLEY,Bentayga,SUV - STANDARD,6,12,20,401
BENTLEY,Continental GT,COMPACT,4,8,15.1,291
BENTLEY,Continental GT,COMPACT,6,12,19,364
BENTLEY,Continental GT Convertible,SUBCOMPACT,4,8,15.1,291
BENTLEY,Continental GT Convertible,SUBCOMPACT,6,12,19.2,373
BENTLEY,Flying Spur,MID-SIZE,6,12,19.2,373
BMW,230i Cabriolet,SUBCOMPACT,2,4,10.1,204
BMW,230i xDrive Cabriolet,SUBCOMPACT,2,4,10.9,219
BMW,230i Coupe,SUBCOMPACT,2,4,9.5,200
BMW,230i xDrive Coupe,SUBCOMPACT,2,4,10.9,219
BMW,330i xDrive Sedan,COMPACT,2,4,9.5,195
BMW,430i xDrive Cabriolet,SUBCOMPACT,2,4,10.6,213
BMW,430i Coupe,COMPACT,2,4,10.1,204
BMW,430i xDrive Coupe,COMPACT,2,4,10.9,219
BMW,430i xDrive Gran Coupe,COMPACT,2,4,10.9,219
BMW,440i xDrive Cabriolet,SUBCOMPACT,3,6,12.4,249
BMW,440i Coupe,COMPACT,3,6,11.4,231
BMW,440i xDrive Coupe,COMPACT,3,6,11.4,233
BMW,440i xDrive Coupe,COMPACT,3,6,13,257
BMW,440i xDrive Gran Coupe,COMPACT,3,6,11.4,233
BMW,530i xDrive Sedan,MID-SIZE,2,4,9.9,206
BMW,540i xDrive Sedan,MID-SIZE,3,6,10.7,222
BMW,750i xDrive Sedan,FULL-SIZE,4.4,8,14.5,290
BMW,750Li xDrive Sedan,FULL-SIZE,4.4,8,14.5,290
BMW,Alpina B7 xDrive,FULL-SIZE,4.4,8,14.5,290
BMW,M2 Competition,SUBCOMPACT,3,6,14.1,290
BMW,M2 Competition,SUBCOMPACT,3,6,13.4,273
BMW,M240i Cabriolet,SUBCOMPACT,3,6,11.4,231
BMW,M240i Cabriolet,SUBCOMPACT,3,6,12.7,255
BMW,M240i xDrive Cabriolet,SUBCOMPACT,3,6,11.4,233
BMW,M240i Coupe,SUBCOMPACT,3,6,11.4,231
BMW,M240i Coupe M Performance,SUBCOMPACT,3,6,11.4,231
BMW,M240i Coupe,SUBCOMPACT,3,6,12.7,255
BMW,M240i Coupe M Performance,SUBCOMPACT,3,6,12.7,255
BMW,M240i xDrive Coupe,SUBCOMPACT,3,6,11.4,233
BMW,M240i xDrive Coupe M Performance,SUBCOMPACT,3,6,11.4,233
BMW,M340i xDrive Sedan,COMPACT,3,6,11.4,233
BMW,M4 Cabriolet,SUBCOMPACT,3,6,14.5,299
BMW,M4 Cabriolet Competition,SUBCOMPACT,3,6,14.5,299
BMW,M4 Cabriolet,SUBCOMPACT,3,6,13.8,280
BMW,M4 Cabriolet Competition,SUBCOMPACT,3,6,13.8,280
BMW,M4 Coupe,COMPACT,3,6,14.1,290
BMW,M4 Coupe Competition,COMPACT,3,6,14.1,290
BMW,M4 Coupe,COMPACT,3,6,13.4,273
BMW,M4 Coupe Competition,COMPACT,3,6,13.4,273
BMW,M4 CS,COMPACT,3,6,14.1,290
BMW,M5 Sedan,MID-SIZE,4.4,8,16,322
BMW,M5 Competition,MID-SIZE,4.4,8,16,322
BMW,M550i xDrive Sedan,MID-SIZE,4.4,8,13.6,273
BMW,M760i xDrive Sedan,FULL-SIZE,6.6,12,17.8,354
BMW,M8 Cabriolet,SUBCOMPACT,4.4,8,16,322
BMW,M8 Cabriolet Competition,SUBCOMPACT,4.4,8,16,322
BMW,M8 Coupe,SUBCOMPACT,4.4,8,16,322
BMW,M8 Coupe Competition,SUBCOMPACT,4.4,8,16,322
BMW,M8 Gran Coupe,MID-SIZE,4.4,8,16,322
BMW,M8 Gran Coupe Competition,MID-SIZE,4.4,8,16,322
BMW,M850i xDrive Cabriolet,SUBCOMPACT,4.4,8,14.5,290
BMW,M850i xDrive Coupe,SUBCOMPACT,4.4,8,13.6,273
BMW,M850i xDrive Gran Coupe,MID-SIZE,4.4,8,14.5,290
BMW,X1 xDrive28i,SUV - SMALL,2,4,10.3,213
BMW,X2 xDrive28i,SUV - SMALL,2,4,9.9,207
BMW,X2 M35i,SUV - SMALL,2,4,10,210
BMW,X3 xDrive30i,SUV - SMALL,2,4,10,215
BMW,X3 M,SUV - SMALL,3,6,16.6,339
BMW,X3 M Competition,SUV - SMALL,3,6,16.6,339
BMW,X3 M40i,SUV - SMALL,3,6,11.3,235
BMW,X4 xDrive30i,SUV - SMALL,2,4,10,215
BMW,X4 M,SUV - SMALL,3,6,16.6,339
BMW,X4 M Competition,SUV - SMALL,3,6,16.6,339
BMW,X4 M40i,SUV - SMALL,3,6,11.3,235
BMW,X5 xDrive40i,SUV - STANDARD,3,6,11.7,245
BMW,X5 xDrive50i,SUV - STANDARD,4.4,8,14.5,302
BMW,X5 M50i,SUV - STANDARD,4.4,8,14.5,302
BMW,X6 xDrive40i,SUV - STANDARD,3,6,11.7,245
BMW,X6 M50i,SUV - STANDARD,4.4,8,14.5,302
BMW,X7 xDrive40i,SUV - STANDARD,3,6,12,254
BMW,X7 xDrive50i,SUV - STANDARD,4.4,8,15.5,318
BMW,X7 M50i,SUV - STANDARD,4.4,8,15.5,318
BMW,Z4 sDrive30i,TWO-SEATER,2,4,9.5,200
BMW,Z4 M40i,TWO-SEATER,3,6,10.3,216
BUGATTI,Chiron,TWO-SEATER,8,16,26.8,522
BUICK,Enclave,SUV - STANDARD,3.6,6,13,263
BUICK,Enclave AWD,SUV - STANDARD,3.6,6,13.6,277
BUICK,Encore,SUV - SMALL,1.4,4,9.4,204
BUICK,Encore AWD,SUV - SMALL,1.4,4,10,214
BUICK,Encore GX,SUV - SMALL,1.2,3,9,198
BUICK,Encore GX AWD,SUV - SMALL,1.3,3,9,199
BUICK,Envision AWD,SUV - SMALL,2,4,11.7,250
BUICK,Envision AWD,SUV - SMALL,2.5,4,11.1,234
BUICK,Regal,MID-SIZE,2,4,10.3,211
BUICK,Regal AWD,MID-SIZE,2,4,11,227
BUICK,Regal AWD,MID-SIZE,3.6,6,12.5,255
CADILLAC,CT4,COMPACT,2,4,10.1,203
CADILLAC,CT4,COMPACT,2.7,4,11.5,232
CADILLAC,CT4 AWD,COMPACT,2,4,10.4,213
CADILLAC,CT4 AWD,COMPACT,2.7,4,11.7,238
CADILLAC,CT4-V,COMPACT,2.7,4,11.5,234
CADILLAC,CT4-V AWD,COMPACT,2.7,4,11.7,238
CADILLAC,CT5,MID-SIZE,2,4,10.4,209
CADILLAC,CT5,MID-SIZE,3,6,12.6,256
CADILLAC,CT5 AWD,MID-SIZE,2,4,11,221
CADILLAC,CT5 AWD,MID-SIZE,3,6,13.3,268
CADILLAC,CT5-V,MID-SIZE,3,6,13.1,263
CADILLAC,CT5-V AWD,MID-SIZE,3,6,13.8,276
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,12.9,259
CADILLAC,CT6 AWD,FULL-SIZE,4.2,8,17.3,324
CADILLAC,Escalade 4WD,SUV - STANDARD,6.2,8,16.7,333
CADILLAC,XT4,SUV - SMALL,2,4,9.8,209
CADILLAC,XT4 AWD,SUV - SMALL,2,4,10.9,227
CADILLAC,XT5,SUV - SMALL,2,4,11,227
CADILLAC,XT5 AWD,SUV - SMALL,2,4,11.2,235
CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,13.4,270
CADILLAC,XT6 AWD,SUV - SMALL,3.6,6,13.5,277
CHEVROLET,Blazer,SUV - SMALL,2,4,11,225
CHEVROLET,Blazer,SUV - SMALL,2.5,4,11.3,238
CHEVROLET,Blazer AWD,SUV - SMALL,2,4,11.3,232
CHEVROLET,Blazer AWD,SUV - SMALL,3.6,6,13.1,269
CHEVROLET,Camaro,SUBCOMPACT,2,4,10.9,219
CHEVROLET,Camaro,SUBCOMPACT,2,4,11.9,235
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,12.5,247
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,14.3,280
CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,14.6,282
CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,14.9,296
CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,18.3,355
CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,17.2,349
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,12.1,252
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.8,4,11.8,270
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,3.6,6,13.4,273
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.5,4,12.6,265
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.8,4,12.3,284
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,3.6,6,14,286
CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,2.8,4,13.3,326
CHEVROLET,Colorado ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,15,331
CHEVROLET,Corvette,TWO-SEATER,6.2,8,15.4,290
CHEVROLET,Equinox,SUV - SMALL,1.5,4,8.9,196
CHEVROLET,Equinox AWD,SUV - SMALL,1.5,4,9.3,204
CHEVROLET,Equinox AWD,SUV - SMALL,2,4,10.9,228
CHEVROLET,Impala,FULL-SIZE,3.6,6,12.8,255
CHEVROLET,Impala,FULL-SIZE,3.6,6,17.2,246
CHEVROLET,Malibu,MID-SIZE,1.5,4,8.2,189
CHEVROLET,Malibu,MID-SIZE,2,4,10.5,214
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,2.7,4,11.9,262
CHEVROLET,Silverado WT,PICKUP TRUCK - STANDARD,2.7,4,12.5,275
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,3,6,10.2,238
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,4.3,6,15.1,318
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,15.9,326
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,16,339
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,22.2,326
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,13.9,286
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,2.7,4,12.5,275
CHEVROLET,Silverado WT 4WD,PICKUP TRUCK - STANDARD,2.7,4,12.7,280
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,3,6,10.4,252
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,4.3,6,15.7,331
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,4.3,6,16.3,349
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,15.9,331
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,16.6,350
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,22.3,342
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,16.7,354
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,14.7,303
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,14.3,296
CHEVROLET,Silverado 4WD LT Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,14.7,307
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,6.2,8,15,321
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,6.2,8,16.8,357
CHEVROLET,Silverado 4WD LT Trail Boss,PICKUP TRUCK - STANDARD,6.2,8,15.7,332
CHEVROLET,Spark,SUBCOMPACT,1.4,4,7.9,167
CHEVROLET,Spark,SUBCOMPACT,1.4,4,8,170
CHEVROLET,Suburban,SUV - STANDARD,5.3,8,15.7,314
CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,15.7,314
CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,21.2,298
CHEVROLET,Suburban 4WD,SUV - STANDARD,5.3,8,16.8,337
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,16.8,337
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,22.2,319
CHEVROLET,Suburban 4WD,SUV - STANDARD,6.2,8,17.2,343
